ConnectionId;Transmitter;Receiver;Simtime;Type;Value1;Value2;Value3;Value4;Value5;Value6
92;9;11;369.638;PositionBER;0;0;0.185;0;0;-68.1333
93;9;11;373.638;PositionBER;0;0;0.19;0;0;-67.7675
94;9;11;377.638;PositionBER;0;0;0.19;0;0;-67.7675
95;9;11;381.638;PositionBER;0;0;0.195;0;0;-67.4097
96;9;11;385.638;PositionBER;0;0;0.195;0;0;-67.4097
97;9;11;389.638;PositionBER;0;0;0.195;0;0;-67.4097
98;9;11;393.638;PositionBER;0;0;0.2;0;0;-67.0595
99;9;11;397.638;PositionBER;0;0;0.2;0;0;-67.0595
100;9;11;401.638;PositionBER;0;0;0.205;0;0;-66.7167
101;9;11;405.638;PositionBER;0;0;0.205;0;0;-66.7167
102;9;11;409.638;PositionBER;0;0;0.205;0;0;-66.7167
103;9;11;413.638;PositionBER;0;0;0.21;0;0;-66.3809
104;9;11;417.638;PositionBER;0;0;0.21;0;0;-66.3809
105;9;11;421.638;PositionBER;0;0;0.215;0;0;-66.0519
106;9;11;425.638;PositionBER;0;0;0.215;0;0;-66.0519
107;9;11;429.638;PositionBER;0;0;0.215;0;0;-66.0519
108;9;11;433.638;PositionBER;0;0;0.22;0;0;-65.7294
109;9;11;437.638;PositionBER;0;0;0.22;0;0;-65.7294
110;9;11;441.638;PositionBER;0;0;0.225;0;0;-65.4132
111;9;11;445.638;PositionBER;0;0;0.225;0;0;-65.4132
112;9;11;449.638;PositionBER;0;0;0.225;0;0;-65.4132
113;9;11;453.638;PositionBER;0;0;0.23;0;0;-65.103
114;9;11;457.638;PositionBER;0;0;0.23;0;0;-65.103
115;9;11;461.638;PositionBER;0;0;0.235;0;0;-64.7987
116;9;11;465.638;PositionBER;0;0;0.235;0;0;-64.7987
117;9;11;469.638;PositionBER;0;0;0.235;0;0;-64.7987
118;9;11;473.638;PositionBER;0;0;0.24;0;0;-64.5001
119;9;11;477.638;PositionBER;0;0;0.24;0;0;-64.5001
120;9;11;481.638;PositionBER;0;0;0.245;0;0;-64.2069
121;9;11;485.638;PositionBER;0;0;0.245;0;0;-64.2069
122;9;11;489.638;PositionBER;0;0;0.245;0;0;-64.2069
123;9;11;493.638;PositionBER;0;0;0.25;0;0;-63.9189
124;9;11;497.638;PositionBER;0;0;0.25;0;0;-63.9189
125;9;11;501.638;PositionBER;0;0;0.255;0;0;-63.6361
126;9;11;505.638;PositionBER;0;0;0.255;0;0;-63.6361
127;9;11;509.638;PositionBER;0;0;0.255;0;0;-63.6361
128;9;11;513.638;PositionBER;0;0;0.26;0;0;-63.3581
129;9;11;517.638;PositionBER;0;0;0.26;0;0;-63.3581
130;9;11;521.638;PositionBER;0;0;0.265;0;0;-63.0849
131;9;11;525.638;PositionBER;0;0;0.265;0;0;-63.0849
132;9;11;529.638;PositionBER;0;0;0.265;0;0;-63.0849
133;9;11;533.638;PositionBER;0;0;0.27;0;0;-62.8163
134;9;11;537.638;PositionBER;0;0;0.27;0;0;-62.8163
135;9;11;541.638;PositionBER;0;0;0.275;0;0;-62.5522
136;9;11;545.638;PositionBER;0;0;0.275;0;0;-62.5522
137;9;11;549.638;PositionBER;0;0;0.275;0;0;-62.5522
138;9;11;553.638;PositionBER;0;0;0.28;0;0;-62.2924
139;9;11;557.638;PositionBER;0;0;0.28;0;0;-62.2924
140;9;11;561.638;PositionBER;0;0;0.285;0;0;-62.0368
141;9;11;565.638;PositionBER;0;0;0.285;0;0;-62.0368
142;9;11;569.638;PositionBER;0;0;0.285;0;0;-62.0368
143;9;11;573.638;PositionBER;0;0;0.29;0;0;-61.7853
144;9;11;577.638;PositionBER;0;0;0.29;0;0;-61.7853
145;9;11;581.638;PositionBER;0;0;0.295;0;0;-61.5376
146;9;11;585.638;PositionBER;0;0;0.295;0;0;-61.5376
147;9;11;589.638;PositionBER;0;0;0.295;0;0;-61.5376
148;9;11;593.638;PositionBER;0;0;0.3;0;0;-61.2939
149;9;11;597.638;PositionBER;0;0;0.3;0;0;-61.2939
150;9;11;601.638;PositionBER;0;0;0.305;0;0;-61.0538
151;9;11;605.638;PositionBER;0;0;0.305;0;0;-61.0538
152;9;11;609.638;PositionBER;0;0;0.305;0;0;-61.0538
153;9;11;613.638;PositionBER;0;0;0.31;0;0;-60.8173
154;9;11;617.638;PositionBER;0;0;0.31;0;0;-60.8173
155;9;11;621.638;PositionBER;0;0;0.315;0;0;-60.5843
156;9;11;625.638;PositionBER;0;0;0.315;0;0;-60.5843
