ConnectionId;Transmitter;Receiver;Simtime;Type;Value1;Value2;Value3;Value4;Value5;Value6
1;0;0;0;Data;0;0;0;0;0;0
1;0;0;5;Data;11264;0;0;0;0;0
1;0;0;10;Data;26624;0;0;0;0;0
1;0;0;15;Data;41984;0;0;0;0;0
1;0;0;20;Data;57344;0;0;0;0;0
1;0;0;25;Data;72704;0;0;0;0;0
1;0;0;30;Data;88064;0;0;0;0;0
1;0;0;35;Data;103424;0;0;0;0;0
1;0;0;40;Data;118784;0;0;0;0;0
1;0;0;45;Data;134144;0;0;0;0;0
1;0;0;50;Data;149504;0;0;0;0;0
1;0;0;55;Data;164864;0;0;0;0;0
1;0;0;60;Data;180224;0;0;0;0;0
1;0;0;65;Data;195584;0;0;0;0;0
1;0;0;70;Data;210944;0;0;0;0;0
1;0;0;75;Data;226304;0;0;0;0;0
1;0;0;80;Data;241664;0;0;0;0;0
1;0;0;85;Data;257024;0;0;0;0;0
1;0;0;90;Data;272384;0;0;0;0;0
1;0;0;95;Data;287744;0;0;0;0;0
1;0;0;100;Data;303104;0;0;0;0;0
1;0;0;105;Data;318464;0;0;0;0;0
1;0;0;110;Data;333824;0;0;0;0;0
1;0;0;115;Data;349184;0;0;0;0;0
1;0;0;120;Data;364544;0;0;0;0;0
1;0;0;125;Data;379904;0;0;0;0;0
1;0;0;130;Data;395264;0;0;0;0;0
1;0;0;135;Data;410624;0;0;0;0;0
1;0;0;140;Data;425984;0;0;0;0;0
1;0;0;145;Data;441344;0;0;0;0;0
1;0;0;150;Data;456704;0;0;0;0;0
1;0;0;155;Data;472064;0;0;0;0;0
1;0;0;160;Data;487424;0;0;0;0;0
1;0;0;165;Data;502784;0;0;0;0;0
1;0;0;170;Data;518144;0;0;0;0;0
1;0;0;175;Data;533504;0;0;0;0;0
1;0;0;180;Data;548864;0;0;0;0;0
1;0;0;185;Data;564224;0;0;0;0;0
1;0;0;190;Data;579584;0;0;0;0;0
1;0;0;195;Data;594944;0;0;0;0;0
1;0;0;200;Data;610304;0;0;0;0;0
1;0;0;205;Data;625664;0;0;0;0;0
1;0;0;210;Data;641024;0;0;0;0;0
1;0;0;215;Data;656384;0;0;0;0;0
1;0;0;220;Data;671744;0;0;0;0;0
1;0;0;225;Data;687104;0;0;0;0;0
1;0;0;230;Data;702464;0;0;0;0;0
1;0;0;235;Data;717824;0;0;0;0;0
1;0;0;240;Data;733184;0;0;0;0;0
1;0;0;245;Data;748544;0;0;0;0;0
1;0;0;250;Data;763904;0;0;0;0;0
1;0;0;255;Data;779264;0;0;0;0;0
1;0;0;260;Data;794624;0;0;0;0;0
1;0;0;265;Data;809984;0;0;0;0;0
1;0;0;270;Data;825344;0;0;0;0;0
1;0;0;275;Data;840704;0;0;0;0;0
1;0;0;280;Data;856064;0;0;0;0;0
1;0;0;285;Data;871424;0;0;0;0;0
1;0;0;290;Data;886784;0;0;0;0;0
1;0;0;295;Data;902144;0;0;0;0;0
1;0;0;300;Data;917504;0;0;0;0;0
1;0;0;305;Data;932864;0;0;0;0;0
1;0;0;310;Data;948224;0;0;0;0;0
1;0;0;315;Data;963584;0;0;0;0;0
1;0;0;320;Data;978944;0;0;0;0;0
1;0;0;325;Data;994304;0;0;0;0;0
1;0;0;330;Data;1009664;0;0;0;0;0
1;0;0;335;Data;1025024;0;0;0;0;0
1;0;0;340;Data;1040384;0;0;0;0;0
1;0;0;345;Data;1055744;0;0;0;0;0
1;0;0;350;Data;1071104;0;0;0;0;0
1;0;0;355;Data;1086464;0;0;0;0;0
1;0;0;360;Data;1101824;0;0;0;0;0
1;0;0;365;Data;1117184;0;0;0;0;0
1;0;0;370;Data;1132544;0;0;0;0;0
1;0;0;375;Data;1147904;0;0;0;0;0
1;0;0;380;Data;1163264;0;0;0;0;0
1;0;0;385;Data;1178624;0;0;0;0;0
1;0;0;390;Data;1193984;0;0;0;0;0
1;0;0;395;Data;1209344;0;0;0;0;0
1;0;0;400;Data;1224704;0;0;0;0;0
1;0;0;405;Data;1240064;0;0;0;0;0
1;0;0;410;Data;1255424;0;0;0;0;0
1;0;0;415;Data;1270784;0;0;0;0;0
1;0;0;420;Data;1286144;0;0;0;0;0
1;0;0;425;Data;1301504;0;0;0;0;0
1;0;0;430;Data;1316864;0;0;0;0;0
1;0;0;435;Data;1332224;0;0;0;0;0
1;0;0;440;Data;1347584;0;0;0;0;0
1;0;0;445;Data;1362944;0;0;0;0;0
1;0;0;450;Data;1378304;0;0;0;0;0
1;0;0;455;Data;1393664;0;0;0;0;0
1;0;0;460;Data;1409024;0;0;0;0;0
1;0;0;465;Data;1424384;0;0;0;0;0
1;0;0;470;Data;1439744;0;0;0;0;0
1;0;0;475;Data;1455104;0;0;0;0;0
1;0;0;480;Data;1470464;0;0;0;0;0
1;0;0;485;Data;1485824;0;0;0;0;0
1;0;0;490;Data;1501184;0;0;0;0;0
1;0;0;495;Data;1516544;0;0;0;0;0
1;0;0;500;Data;1531904;0;0;0;0;0
1;0;0;505;Data;1547264;0;0;0;0;0
1;0;0;510;Data;1562624;0;0;0;0;0
1;0;0;515;Data;1577984;0;0;0;0;0
1;0;0;520;Data;1593344;0;0;0;0;0
1;0;0;525;Data;1608704;0;0;0;0;0
1;0;0;530;Data;1624064;0;0;0;0;0
1;0;0;535;Data;1639424;0;0;0;0;0
1;0;0;540;Data;1654784;0;0;0;0;0
1;0;0;545;Data;1670144;0;0;0;0;0
1;0;0;550;Data;1685504;0;0;0;0;0
1;0;0;555;Data;1700864;0;0;0;0;0
1;0;0;560;Data;1716224;0;0;0;0;0
1;0;0;565;Data;1731584;0;0;0;0;0
1;0;0;570;Data;1746944;0;0;0;0;0
1;0;0;575;Data;1762304;0;0;0;0;0
1;0;0;580;Data;1777664;0;0;0;0;0
1;0;0;585;Data;1793024;0;0;0;0;0
1;0;0;590;Data;1808384;0;0;0;0;0
1;0;0;595;Data;1823744;0;0;0;0;0
1;0;0;600;Data;1839104;0;0;0;0;0
1;0;0;605;Data;1854464;0;0;0;0;0
1;0;0;610;Data;1869824;0;0;0;0;0
1;0;0;615;Data;1885184;0;0;0;0;0
1;0;0;620;Data;1900544;0;0;0;0;0
1;0;0;625;Data;1915904;0;0;0;0;0
1;0;0;630;Data;1931264;0;0;0;0;0
1;0;0;635;Data;1946624;0;0;0;0;0
1;0;0;640;Data;1961984;0;0;0;0;0
1;0;0;645;Data;1977344;0;0;0;0;0
1;0;0;650;Data;1992704;0;0;0;0;0
1;0;0;655;Data;2008064;0;0;0;0;0
1;0;0;660;Data;2023424;0;0;0;0;0
1;0;0;665;Data;2038784;0;0;0;0;0
1;0;0;670;Data;2054144;0;0;0;0;0
1;0;0;675;Data;2069504;0;0;0;0;0
1;0;0;680;Data;2084864;0;0;0;0;0
1;0;0;685;Data;2100224;0;0;0;0;0
1;0;0;690;Data;2115584;0;0;0;0;0
1;0;0;695;Data;2130944;0;0;0;0;0
1;0;0;700;Data;2146304;0;0;0;0;0
1;0;0;705;Data;2161664;0;0;0;0;0
1;0;0;710;Data;2177024;0;0;0;0;0
1;0;0;715;Data;2192384;0;0;0;0;0
1;0;0;720;Data;2207744;0;0;0;0;0
1;0;0;725;Data;2223104;0;0;0;0;0
1;0;0;730;Data;2238464;0;0;0;0;0
1;0;0;735;Data;2253824;0;0;0;0;0
1;0;0;740;Data;2269184;0;0;0;0;0
