97,9,6,988.002,DIST,BER,9.9,-64.4278,0
98,9,6,998.002,DIST,BER,10,-64.2756,0
99,9,6,1008,DIST,BER,10.1,-64.125,0
100,9,6,1018,DIST,BER,10.2,-63.9758,0
101,9,6,1028,DIST,BER,10.3,-63.8281,0
102,9,6,1038,DIST,BER,10.4,-63.6818,0
103,9,6,1048,DIST,BER,10.5,-63.5369,0
104,9,6,1058,DIST,BER,10.6,-63.3934,0
105,9,6,1068,DIST,BER,10.7,-63.2512,0
106,9,6,1078,DIST,BER,10.8,-63.1104,0
107,9,6,1088,DIST,BER,10.9,-62.9708,0
108,9,6,1098,DIST,BER,11,-62.8326,0
109,9,6,1108,DIST,BER,11.1,-62.6955,0
110,9,6,1118,DIST,BER,11.2,-62.5597,0
111,9,6,1128,DIST,BER,11.3,-62.4252,0
112,9,6,1138,DIST,BER,11.4,-62.2917,0
113,9,6,1148,DIST,BER,11.5,-62.1595,0
114,9,6,1158,DIST,BER,11.6,-62.0284,0
115,9,6,1168,DIST,BER,11.7,-61.8984,0
116,9,6,1178,DIST,BER,11.8,-61.7696,0
117,9,6,1188,DIST,BER,11.9,-61.6418,0
118,9,6,1198,DIST,BER,12,-61.5151,0
119,9,6,1208,DIST,BER,12.1,-61.3894,0
120,9,6,1218,DIST,BER,12.2,-61.2648,0
121,9,6,1228,DIST,BER,12.3,-61.1411,0
122,9,6,1238,DIST,BER,12.4,-61.0185,0
123,9,6,1248,DIST,BER,12.5,-60.8969,0
124,9,6,1258,DIST,BER,12.6,-60.7762,0
125,9,6,1268,DIST,BER,12.7,-60.6565,0
126,9,6,1278,DIST,BER,12.8,-60.5377,0
127,9,6,1288,DIST,BER,12.9,-60.4199,0
128,9,6,1298,DIST,BER,13,-60.303,0
129,9,6,1308,DIST,BER,13.1,-60.1869,0
130,9,6,1318,DIST,BER,13.2,-60.0717,0
131,9,6,1328,DIST,BER,13.3,-59.9575,0
132,9,6,1338,DIST,BER,13.4,-59.844,0
133,9,6,1348,DIST,BER,13.5,-59.7314,0
134,9,6,1358,DIST,BER,13.6,-59.6196,0
135,9,6,1368,DIST,BER,13.7,-59.5087,0
136,9,6,1378,DIST,BER,13.8,-59.3986,0
137,9,6,1388,DIST,BER,13.9,-59.2892,0
138,9,6,1398,DIST,BER,14,-59.1806,0
139,9,6,1408,DIST,BER,14.1,-59.0728,0
140,9,6,1418,DIST,BER,14.2,-58.9658,0
141,9,6,1428,DIST,BER,14.3,-58.8595,0
142,9,6,1438,DIST,BER,14.4,-58.754,0
143,9,6,1448,DIST,BER,14.5,-58.6492,0
144,9,6,1458,DIST,BER,14.6,-58.5451,0
145,9,6,1468,DIST,BER,14.7,-58.4417,0
146,9,6,1478,DIST,BER,14.8,-58.339,0
147,9,6,1488,DIST,BER,14.9,-58.237,0
148,9,6,1498,DIST,BER,15,-58.1357,0
149,9,6,1508,DIST,BER,15.1,-58.0351,0
150,9,6,1518,DIST,BER,15.2,-57.9351,0
151,9,6,1528,DIST,BER,15.3,-57.8358,0
152,9,6,1538,DIST,BER,15.4,-57.7371,0
153,9,6,1548,DIST,BER,15.5,-57.6391,0
154,9,6,1558,DIST,BER,15.6,-57.5417,0
155,9,6,1568,DIST,BER,15.7,-57.4449,0
156,9,6,1578,DIST,BER,15.8,-57.3487,0
157,9,6,1588,DIST,BER,15.9,-57.2531,0
158,9,6,1598,DIST,BER,16,-57.1582,0
159,9,6,1608,DIST,BER,16.1,-57.0638,0
160,9,6,1618,DIST,BER,16.2,-56.97,0
161,9,6,1628,DIST,BER,16.3,-56.8768,0
162,9,6,1638,DIST,BER,16.4,-56.7842,0
163,9,6,1648,DIST,BER,16.5,-56.6921,0
164,9,6,1658,DIST,BER,16.6,-56.6005,0
165,9,6,1668,DIST,BER,16.7,-56.5096,0
166,9,6,1678,DIST,BER,16.8,-56.4191,0
167,9,6,1688,DIST,BER,16.9,-56.3292,0
168,9,6,1698,DIST,BER,17,-56.2399,0
169,9,6,1708,DIST,BER,17.1,-56.151,0
170,9,6,1718,DIST,BER,17.2,-56.0627,0
171,9,6,1728,DIST,BER,17.3,-55.9749,0
172,9,6,1738,DIST,BER,17.4,-55.8876,0
173,9,6,1748,DIST,BER,17.5,-55.8007,0
174,9,6,1758,DIST,BER,17.6,-55.7144,0
175,9,6,1768,DIST,BER,17.7,-55.6286,0
176,9,6,1778,DIST,BER,17.8,-55.5433,0
177,9,6,1788,DIST,BER,17.9,-55.4584,0
178,9,6,1798,DIST,BER,18,-55.374,0
179,9,6,1808,DIST,BER,18.1,-55.2901,0
180,9,6,1818,DIST,BER,18.2,-55.2066,0
181,9,6,1828,DIST,BER,18.3,-55.1236,0
182,9,6,1838,DIST,BER,18.4,-55.041,0
183,9,6,1848,DIST,BER,18.5,-54.9589,0
184,9,6,1858,DIST,BER,18.6,-54.8772,0
185,9,6,1868,DIST,BER,18.7,-54.796,0
186,9,6,1878,DIST,BER,18.8,-54.7152,0
187,9,6,1888,DIST,BER,18.9,-54.6348,0
188,9,6,1898,DIST,BER,19,-54.5549,0
189,9,6,1908,DIST,BER,19.1,-54.4754,0
190,9,6,1918,DIST,BER,19.2,-54.3963,0
191,9,6,1928,DIST,BER,19.3,-54.3176,0
192,9,6,1938,DIST,BER,19.4,-54.2393,0
193,9,6,1948,DIST,BER,19.5,-54.1614,0
194,9,6,1958,DIST,BER,19.6,-54.0839,0
195,9,6,1968,DIST,BER,19.7,-54.0068,0
196,9,6,1978,DIST,BER,19.8,-53.9301,0
197,9,6,1988,DIST,BER,19.9,-53.8537,0
198,9,6,1998,DIST,BER,20,-53.7778,0
199,9,6,2008,DIST,BER,20.1,-53.7022,0
200,9,6,2018,DIST,BER,20.2,-53.627,0
201,9,6,2028,DIST,BER,20.3,-53.5522,0
202,9,6,2038,DIST,BER,20.4,-53.4777,0
203,9,6,2048,DIST,BER,20.5,-53.4037,0
204,9,6,2058,DIST,BER,20.6,-53.3299,0
205,9,6,2068,DIST,BER,20.7,-53.2566,0
206,9,6,2078,DIST,BER,20.8,-53.1835,0
207,9,6,2088,DIST,BER,20.9,-53.1109,0
