ConnectionId;Transmitter;Receiver;Simtime;Type;Value1;Value2;Value3;Value4;Value5;Value6
50;9;11;614.4;PositionSINRdB;1.5;0.31;0;0.513022;0.513022;38.5258
51;9;11;614.4;PositionSINRdB;1.5;0.31;0;0.513022;0.513022;38.5258
51;9;11;616.038;PositionSINRdB;1.5;0.31;0;0.513022;0.513022;38.5258
52;9;11;616.038;PositionSINRdB;1.5;0.31;0;0.513022;0.513022;38.5258
52;9;11;617.677;PositionSINRdB;1.5;0.31;0;0.513022;0.513022;38.5258
53;9;11;617.677;PositionSINRdB;1.5;0.31;0;0.513022;0.513022;38.5258
53;9;11;619.315;PositionSINRdB;1.5;0.31;0;0.513022;0.513022;38.5258
54;9;11;619.315;PositionSINRdB;1.5;0.31;0;0.513022;0.513022;38.5258
54;9;11;620;PositionSINRdB;1.5;0.31;0;0.513022;0.513022;38.5258
54;9;11;620;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
54;9;11;620.954;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
55;9;11;620.954;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
55;9;11;622.592;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
56;9;11;622.592;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
56;9;11;624.23;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
57;9;11;624.23;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
57;9;11;625.869;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
58;9;11;625.869;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
58;9;11;627.507;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
59;9;11;627.507;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
59;9;11;629.146;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
60;9;11;629.146;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
60;9;11;630;PositionSINRdB;1.5;0.315;0;0.511756;0.511756;38.5741
60;9;11;630;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
60;9;11;630.784;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
61;9;11;630.784;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
61;9;11;632.422;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
62;9;11;632.422;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
